"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"300",3975854496,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577802","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Mlandizi","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-6.6628,38.46893,NA,NA,NA,NA,NA,NA,2018-01-04,4,1,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442705","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.941,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"301",3975854495,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577794","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Mlandizi","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-6.669,38.53055,NA,NA,NA,NA,NA,NA,2018-01-04,4,1,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442697","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:39.018,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"302",3975854487,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577541","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Pangani:Pangani road","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-5.36264,39.03614,NA,NA,NA,NA,NA,NA,2016-11-25,25,11,2016,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442446","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.94,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"303",3975854486,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577505","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Pangani:Pangani road","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-5.36264,39.03614,NA,NA,NA,NA,NA,NA,2016-11-25,25,11,2016,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442410","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.94,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"304",3975854437,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4575624","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","GH","Nkwantanang","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",6.15,-0.9,NA,NA,NA,NA,NA,NA,2020-07-26,26,7,2020,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01440550","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.93,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"305",3975847671,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4579355","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","OM","Jabal:Sumayyan","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",22.92689,58.89833,NA,NA,NA,NA,NA,NA,2019-01-06,6,1,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01444251","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.509,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"306",3975847649,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4578527","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","MX","El Limón","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",15.92524,-95.78457,NA,NA,NA,NA,NA,NA,2018-12-08,8,12,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01443426","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.507,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"307",3975847648,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4578464","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","MX","Oaxaca:La Ventosa","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",16.59749,-95.01524,NA,NA,NA,NA,NA,NA,2018-12-07,7,12,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01443363","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.507,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"308",3975847635,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577889","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","PK","Nathiagali","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",34.06692,73.40144,NA,NA,NA,NA,NA,NA,2018-07-22,22,7,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442792","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:55.567,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"309",3975847632,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577771","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","IT","Pantelleria:Sibà Piccola","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",36.78247,11.99972,NA,NA,NA,NA,NA,NA,2017-11-26,26,11,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442674","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.504,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"310",3975847628,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577573","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Pangani:Pangani road","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-5.44209,38.97651,NA,NA,NA,NA,NA,NA,2016-11-25,25,11,2016,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442478","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.502,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"311",3975847627,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577537","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","TZ","Pangani:Pangani road","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-5.36264,39.03614,NA,NA,NA,NA,NA,NA,2016-11-25,25,11,2016,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442442","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.502,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"312",3975847618,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4577122","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","IN","India:Andaman:Shoal Bay","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",11.89111,92.77527,NA,NA,NA,NA,NA,NA,2015-12-10,10,12,2015,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01442027","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:58.534,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"313",3975847587,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4575854","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","GH","Nkwantanang","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",6.15,-0.9,NA,NA,NA,NA,NA,NA,2020-07-26,26,7,2020,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01440780","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.496,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"314",3975847404,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4568762","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BB","Archer Bay","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",13.3286,-59.6306,NA,NA,NA,NA,NA,NA,2019-11-27,27,11,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01433706","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.482,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"315",3975847402,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4568663","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","GH","Nkwantanang","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",6.15,-0.92,NA,NA,NA,NA,NA,NA,2019-11-08,8,11,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01433607","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:48.481,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"316",3975847339,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4566034","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","MX","Oaxaca:Puerto Escondido","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",15.914678,-97.079089,NA,NA,NA,NA,NA,NA,2019-06-01,1,6,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01430988","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:58.495,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"317",3975826274,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4568749","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BB","Archer Bay","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",13.3286,-59.6306,NA,NA,NA,NA,NA,NA,2019-11-27,27,11,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01433693","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:38.996,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"318",3975826272,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4568686","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","GH","Nkwantanang","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",6.15,-0.92,NA,NA,NA,NA,NA,NA,2019-11-08,8,11,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01433630","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:38.996,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"319",3975826256,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4567957","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","IT","Alghero","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",40.6111,8.2166,NA,NA,NA,NA,NA,NA,2019-08-09,9,8,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01432904","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:38.994,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"320",3975826244,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4567597","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BW","Middlepits","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-26.65967,21.90507,NA,NA,NA,NA,NA,NA,2019-08-16,16,8,2019,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01432549","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:21:38.99,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"321",3975826195,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4565724","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","MX","Oaxaca:Huatulco","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",15.79839,-96.11039,NA,NA,NA,NA,NA,NA,2015-01-31,31,1,2015,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01430678","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.879,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"322",3975826172,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4564671","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Itaoca","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-21.7902,-41.4365,NA,NA,NA,NA,NA,NA,2018-12-03,3,12,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01429625","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.87,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"323",3975826161,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4564176","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Lombardia","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-15.8762,-39.5321,NA,NA,NA,NA,NA,NA,2018-12-01,1,12,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01429132","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.864,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"324",3975826140,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4563384","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Sao Pedro","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-10.5932,-37.4904,NA,NA,NA,NA,NA,NA,2018-11-26,26,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01428341","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.857,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"325",3975826136,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4563230","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Petrolandia","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-8.73501,-38.4718,NA,NA,NA,NA,NA,NA,2018-11-26,26,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01428187","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:01.751,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"326",3975826133,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4563087","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Milagres","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-7.30658,-38.92571,NA,NA,NA,NA,NA,NA,2018-11-25,25,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01428044","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.855,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"327",3975826131,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4562952","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Quixada","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-4.8876,-39.0461,NA,NA,NA,NA,NA,NA,2018-11-25,25,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01427909","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.855,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"328",3975826130,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4562916","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Quixada","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-4.8876,-39.0461,NA,NA,NA,NA,NA,NA,2018-11-25,25,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01427873","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.854,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"329",3975826127,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4562790","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Capistrano","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-4.47716,-38.88201,NA,NA,NA,NA,NA,NA,2018-11-25,25,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01427747","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.853,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"330",3975826126,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4562754","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","BR","Capistrano","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",-4.47716,-38.88201,NA,NA,NA,NA,NA,NA,2018-11-25,25,11,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01427711","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.853,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"331",3975826115,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4562402","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","VG","British Virgin Islands:Beef Island","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",18.44507,-64.52531,NA,NA,NA,NA,NA,NA,2018-07-22,22,7,2018,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01427359","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:01.75,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"332",3975826101,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4561962","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","CU","Antonio Maceo airport","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",19.9756,-75.8395,NA,NA,NA,NA,NA,NA,2017-03-09,9,3,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01426919","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.847,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"333",3975826100,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4561863","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","CU","Punta Alegre","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",22.3496,-78.8325,NA,NA,NA,NA,NA,NA,2017-03-06,6,3,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01426821","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.846,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"334",3975826099,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4561827","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","CU","Punta Alegre","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",22.3496,-78.8325,NA,NA,NA,NA,NA,NA,2017-03-06,6,3,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01426785","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.846,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"335",3975826098,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4561764","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","CU","Punta Alegre","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",22.3496,-78.8325,NA,NA,NA,NA,NA,NA,2017-03-06,6,3,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01426722","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.845,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"336",3975826097,"9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10","4561728","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","UNRANKED","SH1082739.09FU","SH1082739.09FU","","CU","Punta Alegre","","PRESENT",NA,"0870a77b-587c-4369-a8ed-bc3d347b8e1c",22.3496,-78.8325,NA,NA,NA,NA,NA,NA,2017-03-06,6,3,2017,11554305,5259820,"MATERIAL_SAMPLE","","","UDB01426686","","",NA,"CC0_1_0","Liis Tiirmann","","",NA,2023-05-09 02:22:32.845,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
